Channel,Video Title,Video Description,Video ID,Comment,Comment ID,Replies,Likes
BBC News,Russia halts gas exports to Poland and Bulgaria amid war in Ukraine – BBC News,Russian energy giant Gazprom says it has halted gas exports to Poland and Bulgaria over the countries' refusal to pay for ...,ZELV_th4dG0,Please help us to evacuate our wounded soldiers from Azovstal bunker in Mariupol!!! Please organise protests in your countries and demand Dunkirk Evacuation for our heroes!   WE REALLY NEED YOUR HELP,Ugx8stVITzIyoW2-GHt4AaABAg,4,1
BBC News,Russia halts gas exports to Poland and Bulgaria amid war in Ukraine – BBC News,Russian energy giant Gazprom says it has halted gas exports to Poland and Bulgaria over the countries' refusal to pay for ...,ZELV_th4dG0,So Poland and Bulgaria paid in euros. Which is a worthless currency in Russia. Seriously why is this News when its self inflicted. Don't pay your Gas Bill you get cut off.,UgxL7SEQxcr6YBnj8yN4AaABAg,2,3
BBC News,Russia halts gas exports to Poland and Bulgaria amid war in Ukraine – BBC News,Russian energy giant Gazprom says it has halted gas exports to Poland and Bulgaria over the countries' refusal to pay for ...,ZELV_th4dG0,Good decision Russia..,UgyNpMXRm2Mx81btmch4AaABAg,1,8
BBC News,Russia halts gas exports to Poland and Bulgaria amid war in Ukraine – BBC News,Russian energy giant Gazprom says it has halted gas exports to Poland and Bulgaria over the countries' refusal to pay for ...,ZELV_th4dG0,"Not related to this story, but BBC can you stop shit talking about South Korea? You always make it sound like Korea is the worst country in the world. Why is it that you always criticize South Korea? You never say anything positive just always criticism? I know our country isn't perfect but can you please stop for once. It's even worse when you don't even fact check and use anecdotal or just plain wrong information.",Ugz1Y_NcUZXiV4xk2uZ4AaABAg,1,0
BBC News,Russia halts gas exports to Poland and Bulgaria amid war in Ukraine – BBC News,Russian energy giant Gazprom says it has halted gas exports to Poland and Bulgaria over the countries' refusal to pay for ...,ZELV_th4dG0,Which ten EU10 countries that Bloomberg reporting to have agreed to pay in Rubles? Media need to tell which countries agreed so we all know the war funding members of EU.,UgwqDlMHn6vm-sKrxnV4AaABAg,1,0
BBC News,Russia halts gas exports to Poland and Bulgaria amid war in Ukraine – BBC News,Russian energy giant Gazprom says it has halted gas exports to Poland and Bulgaria over the countries' refusal to pay for ...,ZELV_th4dG0,Russia already won..,UgyZbt_eC55RYPw5szp4AaABAg,2,5
BBC News,Russia halts gas exports to Poland and Bulgaria amid war in Ukraine – BBC News,Russian energy giant Gazprom says it has halted gas exports to Poland and Bulgaria over the countries' refusal to pay for ...,ZELV_th4dG0,You want Russian Gas.....Pay for it in Russian money  !!!,Ugy3uOcjPfPIRUU_Gfd4AaABAg,5,14
BBC News,Russia halts gas exports to Poland and Bulgaria amid war in Ukraine – BBC News,Russian energy giant Gazprom says it has halted gas exports to Poland and Bulgaria over the countries' refusal to pay for ...,ZELV_th4dG0,"To all the europeans,the US will not help you guys.",UgyNpyVl7SYpmndGI5l4AaABAg,1,2
BBC News,Russia halts gas exports to Poland and Bulgaria amid war in Ukraine – BBC News,Russian energy giant Gazprom says it has halted gas exports to Poland and Bulgaria over the countries' refusal to pay for ...,ZELV_th4dG0,Can we trade biden for Putin?? We need a strong leader,UgxmMwAHQr-pHpdKU-V4AaABAg,0,2
BBC News,Russia halts gas exports to Poland and Bulgaria amid war in Ukraine – BBC News,Russian energy giant Gazprom says it has halted gas exports to Poland and Bulgaria over the countries' refusal to pay for ...,ZELV_th4dG0,Russia is right on this Poland should’ve know the consequences when you help his enemy #withstandwithrussia,UgzU5WZ-hl633qNZVTV4AaABAg,1,5
BBC News,Russia halts gas exports to Poland and Bulgaria amid war in Ukraine – BBC News,Russian energy giant Gazprom says it has halted gas exports to Poland and Bulgaria over the countries' refusal to pay for ...,ZELV_th4dG0,NO MONEY - NO GAS!!! YOU want to pay in euros than to seized this money. NO way!,UgzNiN2SK7LhnIHuowR4AaABAg,1,2
BBC News,Russia halts gas exports to Poland and Bulgaria amid war in Ukraine – BBC News,Russian energy giant Gazprom says it has halted gas exports to Poland and Bulgaria over the countries' refusal to pay for ...,ZELV_th4dG0,"Well...time to buy gold , silver, cryptocurrency...",Ugz9b67_nSFsOgO2aRF4AaABAg,1,0
BBC News,Russia halts gas exports to Poland and Bulgaria amid war in Ukraine – BBC News,Russian energy giant Gazprom says it has halted gas exports to Poland and Bulgaria over the countries' refusal to pay for ...,ZELV_th4dG0,"Austria, Hungary and Serbia have agreed to pay for Russian gas in rubles! Where is European solidarity? ",Ugwkxih5_E9byzVtym94AaABAg,0,0
BBC News,Russia halts gas exports to Poland and Bulgaria amid war in Ukraine – BBC News,Russian energy giant Gazprom says it has halted gas exports to Poland and Bulgaria over the countries' refusal to pay for ...,ZELV_th4dG0,Victory for the Russian warriors.!!!,Ugx9tUuvZA_vA-xoQpN4AaABAg,2,13
BBC News,Russia halts gas exports to Poland and Bulgaria amid war in Ukraine – BBC News,Russian energy giant Gazprom says it has halted gas exports to Poland and Bulgaria over the countries' refusal to pay for ...,ZELV_th4dG0,"Jesus told him, 'I am the WAY, the TRUTH, and the LIFE. 
No one comes to the Father EXCEPT through me.'
John 14:6",UgxquHZFJiM9WfJ2egB4AaABAg,1,0
BBC News,Russia halts gas exports to Poland and Bulgaria amid war in Ukraine – BBC News,Russian energy giant Gazprom says it has halted gas exports to Poland and Bulgaria over the countries' refusal to pay for ...,ZELV_th4dG0,Umunji umunji umunji umunji kandi,UgzxeFjLWnj8nJZ9R714AaABAg,1,0
BBC News,Russia halts gas exports to Poland and Bulgaria amid war in Ukraine – BBC News,Russian energy giant Gazprom says it has halted gas exports to Poland and Bulgaria over the countries' refusal to pay for ...,ZELV_th4dG0,Good job Russia ❤️🇷🇺❤️,Ugx33Dpfecuh9_Ggi2t4AaABAg,1,13
BBC News,Russia halts gas exports to Poland and Bulgaria amid war in Ukraine – BBC News,Russian energy giant Gazprom says it has halted gas exports to Poland and Bulgaria over the countries' refusal to pay for ...,ZELV_th4dG0,"Didn't UK was running out off gas last summer, most likely it will happen again this year, but it's not important.",UgyWDcbiW5LQdkzocuN4AaABAg,1,0
BBC News,Russia halts gas exports to Poland and Bulgaria amid war in Ukraine – BBC News,Russian energy giant Gazprom says it has halted gas exports to Poland and Bulgaria over the countries' refusal to pay for ...,ZELV_th4dG0,"All planet: Russia is losing.
Greek channels: Russia is gaining ground.
🙄 🙄 🙄 🙄 🙄",UgwEvh_FkXUpU7x8e5J4AaABAg,1,0
BBC News,Russia halts gas exports to Poland and Bulgaria amid war in Ukraine – BBC News,Russian energy giant Gazprom says it has halted gas exports to Poland and Bulgaria over the countries' refusal to pay for ...,ZELV_th4dG0,Zelensky should talk to himself,UgzYAXmwJ7fhaLAB46l4AaABAg,0,2
BBC News,Russia halts gas exports to Poland and Bulgaria amid war in Ukraine – BBC News,Russian energy giant Gazprom says it has halted gas exports to Poland and Bulgaria over the countries' refusal to pay for ...,ZELV_th4dG0,V,Ugy0vzXrdLrAlVOr4GZ4AaABAg,0,0
BBC News,Russia halts gas exports to Poland and Bulgaria amid war in Ukraine – BBC News,Russian energy giant Gazprom says it has halted gas exports to Poland and Bulgaria over the countries' refusal to pay for ...,ZELV_th4dG0,"Bulgaria says gas is now being used by Russia as a political and an economic weapon. That's what Britain is doing isn't it, but they are using gas and oil too? Some countries are using coal like this.",UgxNTLQ4hPgNoTBgLpB4AaABAg,1,0
BBC News,Russia halts gas exports to Poland and Bulgaria amid war in Ukraine – BBC News,Russian energy giant Gazprom says it has halted gas exports to Poland and Bulgaria over the countries' refusal to pay for ...,ZELV_th4dG0,Russia is a superpower nation,UgxGZJri9-0llDqge4B4AaABAg,1,3
BBC News,Russia halts gas exports to Poland and Bulgaria amid war in Ukraine – BBC News,Russian energy giant Gazprom says it has halted gas exports to Poland and Bulgaria over the countries' refusal to pay for ...,ZELV_th4dG0,"British Gas shut off my supply yesterday!
They simply won't accept my indian rupees?
Gonna sue them for blackmailing!",UgwhMulJU9g85FjrFqJ4AaABAg,4,0
BBC News,Russia halts gas exports to Poland and Bulgaria amid war in Ukraine – BBC News,Russian energy giant Gazprom says it has halted gas exports to Poland and Bulgaria over the countries' refusal to pay for ...,ZELV_th4dG0,"The is no gas for free. No ruble, no gas.
Putin alway play fair.",UgwWAIVSqVWWhxOf89d4AaABAg,3,10
BBC News,Russia halts gas exports to Poland and Bulgaria amid war in Ukraine – BBC News,Russian energy giant Gazprom says it has halted gas exports to Poland and Bulgaria over the countries' refusal to pay for ...,ZELV_th4dG0,WE STAND WITH RUSSIA,UgyNrSYvpDpSnidDaPJ4AaABAg,6,18
BBC News,Russia halts gas exports to Poland and Bulgaria amid war in Ukraine – BBC News,Russian energy giant Gazprom says it has halted gas exports to Poland and Bulgaria over the countries' refusal to pay for ...,ZELV_th4dG0,Slava Russii,UgxhZH04-Mc5E0oTGCF4AaABAg,1,9
BBC News,Russia halts gas exports to Poland and Bulgaria amid war in Ukraine – BBC News,Russian energy giant Gazprom says it has halted gas exports to Poland and Bulgaria over the countries' refusal to pay for ...,ZELV_th4dG0,"EU,America and UK said they would stop buying from Russia what black mails",Ugx7JBTjXd3BAEKp4454AaABAg,1,1
BBC News,Russia halts gas exports to Poland and Bulgaria amid war in Ukraine – BBC News,Russian energy giant Gazprom says it has halted gas exports to Poland and Bulgaria over the countries' refusal to pay for ...,ZELV_th4dG0,"Sleep walking into WW3. BILLIONS will die in a nuclear war. 
JAW JAW IS BETTER THAT WAR WAR.",UgyaSR-DMuVGVYOmgbp4AaABAg,0,2
BBC News,Russia halts gas exports to Poland and Bulgaria amid war in Ukraine – BBC News,Russian energy giant Gazprom says it has halted gas exports to Poland and Bulgaria over the countries' refusal to pay for ...,ZELV_th4dG0,"Some people said that Poland is ready to pay high price for Norway's gas once the pipeline is completed in November this year.

Well, the problem is Norway's already export 95% of it's capacity. Currently the big importers are Britain, Germany, France and Belgium. Norway said the state gas company will increase the output. And these countries also heavily relied on Russia's gas. Imagine Russia really stop gas supply to NATO's countries?

It means Poland has to compete with Germany, Britain, France, etc for Norway's gas. These countries have huge industries. Do you think Germany and France would sacrifice it's economic? As rich countries, of course they will buy all Norway's gas at higher price, which other small Europe's countries can't compete. Who do you think Norway will chose? Poland or Germany or France etc?",UgyDGJ9sKGGUmg3GpAN4AaABAg,1,1
BBC News,Russia halts gas exports to Poland and Bulgaria amid war in Ukraine – BBC News,Russian energy giant Gazprom says it has halted gas exports to Poland and Bulgaria over the countries' refusal to pay for ...,ZELV_th4dG0,"So obvious he is hitting the little countries , if the big countries don't stand up to this bully , he just keep doing this
the power he has grows each time , he moves forward and the world does nothing much to stop him",UgzgvxLqlQJrKAyDDz94AaABAg,2,0
BBC News,Russia halts gas exports to Poland and Bulgaria amid war in Ukraine – BBC News,Russian energy giant Gazprom says it has halted gas exports to Poland and Bulgaria over the countries' refusal to pay for ...,ZELV_th4dG0,"Unbelievable, EU weapons kill their soldiers and they retaliate ? Incredible, I was expecting them to say thank You!...",Ugy1Xb_Jql1VmEji3qJ4AaABAg,3,3
BBC News,Russia halts gas exports to Poland and Bulgaria amid war in Ukraine – BBC News,Russian energy giant Gazprom says it has halted gas exports to Poland and Bulgaria over the countries' refusal to pay for ...,ZELV_th4dG0,Russia 🥰💪,UgyItePDjEpAnRjAEfB4AaABAg,6,14
BBC News,Russia halts gas exports to Poland and Bulgaria amid war in Ukraine – BBC News,Russian energy giant Gazprom says it has halted gas exports to Poland and Bulgaria over the countries' refusal to pay for ...,ZELV_th4dG0,The smart boys and girls already complied. What a pitty to the Polish and the Bulgarians,UgwmvVREUjm0t5J98xp4AaABAg,2,4
BBC News,Russia halts gas exports to Poland and Bulgaria amid war in Ukraine – BBC News,Russian energy giant Gazprom says it has halted gas exports to Poland and Bulgaria over the countries' refusal to pay for ...,ZELV_th4dG0,"ROFL ...these are your Leaders  ROFL ....EU admits Russia sanctions don’t work
Warsaw urges Brussels to “correct” the situation with new penalties",UgyACB8scL-3L1lcPK94AaABAg,2,1
BBC News,Russia halts gas exports to Poland and Bulgaria amid war in Ukraine – BBC News,Russian energy giant Gazprom says it has halted gas exports to Poland and Bulgaria over the countries' refusal to pay for ...,ZELV_th4dG0,"German Defence Minister Christine Lambrecht has just summed up the state of German military equipment e.g. of 350 Puma Schützenpanzers, only 150 are operational, and just 9 of 51 Tiger helicopters can even take off. 😄",UgxlFNXqDeAnN9VjUSt4AaABAg,2,0
BBC News,Russia halts gas exports to Poland and Bulgaria amid war in Ukraine – BBC News,Russian energy giant Gazprom says it has halted gas exports to Poland and Bulgaria over the countries' refusal to pay for ...,ZELV_th4dG0,"Make ukrainian a national language of poland
Give citizenship to all Ukrainians
Then polish will understand why russia did so lol",UgxY90V1pY_Y56_ffv14AaABAg,1,0
BBC News,Russia halts gas exports to Poland and Bulgaria amid war in Ukraine – BBC News,Russian energy giant Gazprom says it has halted gas exports to Poland and Bulgaria over the countries' refusal to pay for ...,ZELV_th4dG0,I think the report should go to Palestine and India and in Kashmir and do a bit reporting from their what's happening there are two innocent civilians just because they are Muslims...,UgzMN_xvHth1onf_qTd4AaABAg,1,0
BBC News,Russia halts gas exports to Poland and Bulgaria amid war in Ukraine – BBC News,Russian energy giant Gazprom says it has halted gas exports to Poland and Bulgaria over the countries' refusal to pay for ...,ZELV_th4dG0,Дай Бог здоровья и терпения В.В.Путину и долгих лет правления. 🥰,UgwLsHZiInfB1da8QVZ4AaABAg,1,3
BBC News,Russia halts gas exports to Poland and Bulgaria amid war in Ukraine – BBC News,Russian energy giant Gazprom says it has halted gas exports to Poland and Bulgaria over the countries' refusal to pay for ...,ZELV_th4dG0,"We have a moral duty not to comply. No to discriminatory vaccine passports and mandates, it is an utter disgrace. This must not happen England. Will never vote Labour or Tory again",UgyvdDaHMcWQFhOkNhN4AaABAg,1,2
BBC News,Russia halts gas exports to Poland and Bulgaria amid war in Ukraine – BBC News,Russian energy giant Gazprom says it has halted gas exports to Poland and Bulgaria over the countries' refusal to pay for ...,ZELV_th4dG0,Так держать! Кто не примет новые условия Газпрома будут отключены! Это предупредительный выстрел для других Европейских стран которые решат пойти на принцип с Россией,UgziWcfqRSuTze6W3WV4AaABAg,5,6
