Channel,Video Title,Video Description,Video ID,Comment,Comment ID,Replies,Likes,clean_comments,language
BBC News,Russia halts gas exports to Poland and Bulgaria amid war in Ukraine – BBC News,Russian energy giant Gazprom says it has halted gas exports to Poland and Bulgaria over the countries' refusal to pay for ...,ZELV_th4dG0,"The Lord told me recently that He is already very close, at the door..! 
But people are not ready. God calls us to be ready for His Coming!

""... repent, for the kingdom of heaven is at hand"" (Matthew 3:1-2) God demands repentance from everyone, for ""there is no righteous man on earth who does good and does not sin"" (Eccl. 7:20)...""
“None is righteous, no, not one; no one understands; no one seeks for God. All have turned aside; together they have become worthless; no one does good, 
not even one.”(Rom. 3:10-12).

""And as it was in the days of Noah, so it will be in the days of the Son of Man: they
ate, drank, married, married, until the day when Noah entered the ark, and the flood came and destroyed everyone.
Just as it was in the days of Lot: they ate, drank, bought, sold, planted, built; but on the day that Lot left Sodom, a rain of fire and brimstone fell from heaven and destroyed everyone; so it will be on the day when the Son of Man appears. On that day, whoever is on the roof, and his things are in the house, do not go down to take them; and whoever is in the field, also do not turn back. Remember Lotova's wife.
Whoever saves his soul will destroy it; and whoever destroys it will revive it.
I tell you: that night there will be two on the same bed: one will take, and the other will remain; two will grind together: one will take, and the other will remain; two will be in the field: one will take, and the other will remain.""
(Luke 17:26-36)

""Take heed to yourselves, so that your hearts are not burdened with overeating and drunkenness and the cares of life, and that that day does not suddenly overtake you, for it will find like a net on all those who live on the whole face of the earth; therefore, watch at all times and pray that you may be worthy to avoid all these future disasters and appear before the Son of Man"" (Luke 21:34-36)

""Watch therefore, for you know neither the day nor the hour at which the Son of Man will come.""
(Matthew 25:13)

10 And he said to me, Seal not the words of the prophecy of this book; for the time is at hand.
11 Let the unrighteous still do unrighteousness; let the unclean still be defiled; let the righteous still do righteousness, and let the holy one be sanctified still.
12 Behold, I am coming soon, and my retribution is with me, to reward everyone according to his deeds.
13 I am Alpha and Omega, the beginning and the end, the First and the Last.
14 Blessed are those who keep his commandments, that they may have the right to the tree of life and enter the city through the gates.
15 But outside are dogs, and sorcerers, and adulterers, and murderers, and idolaters, and everyone who loves and does unrighteousness.
16 I, Jesus, have sent my angel to witness these things to you in the churches. I am the root and descendant of David, the bright and morning star.
17 And the Spirit and the bride say, Come! And let him who hears say: Come! Let him who is thirsty come, and let him who is willing take the water of life for free.
20 He who bears witness to this says, ""To her, I am coming soon!"" Amen. To her, come, Lord Jesus!
21 The grace of our Lord Jesus Christ is with you all. Amen.""
(Revelation of John the Theologian, 22:10-21)

""If we say that we have no sin— we deceive ourselves, and the truth is not in us."" (1 John 1:8)
""Repent therefore and be converted, that your sins may be blotted out"" (Acts 3:19)",Ugx6-C5EVjJ2QmNWpOp4AaABAg,0,0,"The Lord told me recently that He is already very close, at the door..! 
But people are not ready. God calls us to be ready for His Coming!

""... repent, for the kingdom of heaven is at hand"" (Matthew 3:1-2) God demands repentance from everyone, for ""there is no righteous man on earth who does good and does not sin"" (Eccl. 7:20)...""
“None is righteous, no, not one; no one understands; no one seeks for God. All have turned aside; together they have become worthless; no one does good, 
not even one.”(Rom. 3:10-12).

""And as it was in the days of Noah, so it will be in the days of the Son of Man: they
ate, drank, married, married, until the day when Noah entered the ark, and the flood came and destroyed everyone.
Just as it was in the days of Lot: they ate, drank, bought, sold, planted, built; but on the day that Lot left Sodom, a rain of fire and brimstone fell from heaven and destroyed everyone; so it will be on the day when the Son of Man appears. On that day, whoever is on the roof, and his things are in the house, do not go down to take them; and whoever is in the field, also do not turn back. Remember Lotova's wife.
Whoever saves his soul will destroy it; and whoever destroys it will revive it.
I tell you: that night there will be two on the same bed: one will take, and the other will remain; two will grind together: one will take, and the other will remain; two will be in the field: one will take, and the other will remain.""
(Luke 17:26-36)

""Take heed to yourselves, so that your hearts are not burdened with overeating and drunkenness and the cares of life, and that that day does not suddenly overtake you, for it will find like a net on all those who live on the whole face of the earth; therefore, watch at all times and pray that you may be worthy to avoid all these future disasters and appear before the Son of Man"" (Luke 21:34-36)

""Watch therefore, for you know neither the day nor the hour at which the Son of Man will come.""
(Matthew 25:13)

10 And he said to me, Seal not the words of the prophecy of this book; for the time is at hand.
11 Let the unrighteous still do unrighteousness; let the unclean still be defiled; let the righteous still do righteousness, and let the holy one be sanctified still.
12 Behold, I am coming soon, and my retribution is with me, to reward everyone according to his deeds.
13 I am Alpha and Omega, the beginning and the end, the First and the Last.
14 Blessed are those who keep his commandments, that they may have the right to the tree of life and enter the city through the gates.
15 But outside are dogs, and sorcerers, and adulterers, and murderers, and idolaters, and everyone who loves and does unrighteousness.
16 I, Jesus, have sent my angel to witness these things to you in the churches. I am the root and descendant of David, the bright and morning star.
17 And the Spirit and the bride say, Come! And let him who hears say: Come! Let him who is thirsty come, and let him who is willing take the water of life for free.
20 He who bears witness to this says, ""To her, I am coming soon!"" Amen. To her, come, Lord Jesus!
21 The grace of our Lord Jesus Christ is with you all. Amen.""
(Revelation of John the Theologian, 22:10-21)

""If we say that we have no sin— we deceive ourselves, and the truth is not in us."" (1 John 1:8)
""Repent therefore and be converted, that your sins may be blotted out"" (Acts 3:19)",en
BBC News,Russia halts gas exports to Poland and Bulgaria amid war in Ukraine – BBC News,Russian energy giant Gazprom says it has halted gas exports to Poland and Bulgaria over the countries' refusal to pay for ...,ZELV_th4dG0,"There is no negotiating with terrorists. Hungary, Germany and Austria should be ashamed of themselves!",UgyxCLgztCFnddoVO-d4AaABAg,0,0,"There is no negotiating with terrorists. Hungary, Germany and Austria should be ashamed of themselves!",en
BBC News,Russia halts gas exports to Poland and Bulgaria amid war in Ukraine – BBC News,Russian energy giant Gazprom says it has halted gas exports to Poland and Bulgaria over the countries' refusal to pay for ...,ZELV_th4dG0,"No payment, no gas, sounds fair to me",UgxRNU97i5su0atoNY54AaABAg,1,6,"No payment, no gas, sounds fair to me",en
BBC News,Russia halts gas exports to Poland and Bulgaria amid war in Ukraine – BBC News,Russian energy giant Gazprom says it has halted gas exports to Poland and Bulgaria over the countries' refusal to pay for ...,ZELV_th4dG0,"I understand why they cut the gas to Poland but what did Bulgaria do lol? It's like the Russians are actively looking for the countries that are the most reluctant to take action against them, and give them a reason to take action.",Ugwx77vFRI17Af8QbpB4AaABAg,8,2,"I understand why they cut the gas to Poland but what did Bulgaria do lol? It's like the Russians are actively looking for the countries that are the most reluctant to take action against them, and give them a reason to take action.",en
BBC News,Russia halts gas exports to Poland and Bulgaria amid war in Ukraine – BBC News,Russian energy giant Gazprom says it has halted gas exports to Poland and Bulgaria over the countries' refusal to pay for ...,ZELV_th4dG0,BBC the great managers of whole world assembly line,UgxhRS4Tbebem4pRLEB4AaABAg,2,1,BBC the great managers of whole world assembly line,en
BBC News,Russia halts gas exports to Poland and Bulgaria amid war in Ukraine – BBC News,Russian energy giant Gazprom says it has halted gas exports to Poland and Bulgaria over the countries' refusal to pay for ...,ZELV_th4dG0,Lol let's build a snowman ☃️☃️☃️☃️☃️,UgxNUqv5w79RfvmVTRd4AaABAg,0,0,Lol let's build a snowman ,en
BBC News,Russia halts gas exports to Poland and Bulgaria amid war in Ukraine – BBC News,Russian energy giant Gazprom says it has halted gas exports to Poland and Bulgaria over the countries' refusal to pay for ...,ZELV_th4dG0,So you tube removes the likes now...,UgzHtVCzeDmbus7BJ6d4AaABAg,0,0,So you tube removes the likes now...,en
BBC News,Russia halts gas exports to Poland and Bulgaria amid war in Ukraine – BBC News,Russian energy giant Gazprom says it has halted gas exports to Poland and Bulgaria over the countries' refusal to pay for ...,ZELV_th4dG0,Poland is going to buy same gas ( russian)from Germany ( probably more expensive) until the end of the year! Lol love polish government and some polish people who are happy with that! Lol,UgyUv2dl0G3q7d5dGFV4AaABAg,1,2,Poland is going to buy same gas ( russian)from Germany ( probably more expensive) until the end of the year! Lol love polish government and some polish people who are happy with that! Lol,en
BBC News,Russia halts gas exports to Poland and Bulgaria amid war in Ukraine – BBC News,Russian energy giant Gazprom says it has halted gas exports to Poland and Bulgaria over the countries' refusal to pay for ...,ZELV_th4dG0,"Because of our sin, we are separated from God. You can't call yourself a Christian and you claim to love Jesus Christ and still be acting like the world ( For example using cuss words and other things). We are supposed to follow Jesus's examples. God calls us to live a genuine Holy, Righteous, Faithful, Truthful, Obedience, and Godly Lives everyone. It is NOT religion, it is ABOUT a relationship with Jesus Christ. The things of this world doesn't benefit your soul, Jesus Christ can save your soul, Come to Jesus Christ today and leave all worldliness behind. Flee from worldy gains. This world and all the things that is in the world will soon be destroyed, will disappear. Humble yourselves before your Heavenly Father and ask him to forgive you of all of your sins. Repent of your sin and be born again, Rapture is imminent. You don't know when you are going to die, Repent of your sin today because tomorrow is not promised",UgxLoRTmzzdbQPuifEp4AaABAg,0,0,"Because of our sin, we are separated from God. You can't call yourself a Christian and you claim to love Jesus Christ and still be acting like the world ( For example using cuss words and other things). We are supposed to follow Jesus's examples. God calls us to live a genuine Holy, Righteous, Faithful, Truthful, Obedience, and Godly Lives everyone. It is NOT religion, it is ABOUT a relationship with Jesus Christ. The things of this world doesn't benefit your soul, Jesus Christ can save your soul, Come to Jesus Christ today and leave all worldliness behind. Flee from worldy gains. This world and all the things that is in the world will soon be destroyed, will disappear. Humble yourselves before your Heavenly Father and ask him to forgive you of all of your sins. Repent of your sin and be born again, Rapture is imminent. You don't know when you are going to die, Repent of your sin today because tomorrow is not promised",en
BBC News,Russia halts gas exports to Poland and Bulgaria amid war in Ukraine – BBC News,Russian energy giant Gazprom says it has halted gas exports to Poland and Bulgaria over the countries' refusal to pay for ...,ZELV_th4dG0,Gas use as a weapon.     Don’t you guys use Dollar / Euro and SWIFT as a weapon !     Hypocrisy at the most high level,UgxId7eSCYfXB3wvb6N4AaABAg,1,10,Gas use as a weapon.     Don’t you guys use Dollar / Euro and SWIFT as a weapon !     Hypocrisy at the most high level,en
BBC News,Russia halts gas exports to Poland and Bulgaria amid war in Ukraine – BBC News,Russian energy giant Gazprom says it has halted gas exports to Poland and Bulgaria over the countries' refusal to pay for ...,ZELV_th4dG0,"That is what they get for supporting Ukraine. All they had to do is stay out of it, it wasn't their war. Can't blame Russia",UgwafvRRGnbIejrcOZl4AaABAg,8,14,"That is what they get for supporting Ukraine. All they had to do is stay out of it, it wasn't their war. Can't blame Russia",en
BBC News,Russia halts gas exports to Poland and Bulgaria amid war in Ukraine – BBC News,Russian energy giant Gazprom says it has halted gas exports to Poland and Bulgaria over the countries' refusal to pay for ...,ZELV_th4dG0,Keep poking the bear,Ugwvzq4A8anPRdusnCN4AaABAg,5,5,Keep poking the bear,en
BBC News,Russia halts gas exports to Poland and Bulgaria amid war in Ukraine – BBC News,Russian energy giant Gazprom says it has halted gas exports to Poland and Bulgaria over the countries' refusal to pay for ...,ZELV_th4dG0,Russia is trusted friend of india।,UgzUl9xhwbpbrFYn6oR4AaABAg,0,0,Russia is trusted friend of india।,en
BBC News,Russia halts gas exports to Poland and Bulgaria amid war in Ukraine – BBC News,Russian energy giant Gazprom says it has halted gas exports to Poland and Bulgaria over the countries' refusal to pay for ...,ZELV_th4dG0,"Fascinating Russia 🇷🇺

Good for Nothing Ukraine 🇺🇦",UgwS2vpvRKknJZkAPg54AaABAg,1,4,"Fascinating Russia 

Good for Nothing Ukraine ",en
BBC News,Russia halts gas exports to Poland and Bulgaria amid war in Ukraine – BBC News,Russian energy giant Gazprom says it has halted gas exports to Poland and Bulgaria over the countries' refusal to pay for ...,ZELV_th4dG0,In one year b8den and the immorrals have the world in world war three,UgxI4A4sVbsH7dYuuYZ4AaABAg,0,0,In one year b8den and the immorrals have the world in world war three,en
BBC News,Russia halts gas exports to Poland and Bulgaria amid war in Ukraine – BBC News,Russian energy giant Gazprom says it has halted gas exports to Poland and Bulgaria over the countries' refusal to pay for ...,ZELV_th4dG0,Somebody should remove Zelinsky from power the most irritating fellow who cant differentiate between reel and real life.,UgzJse70c7702keRw3J4AaABAg,0,1,Somebody should remove Zelinsky from power the most irritating fellow who cant differentiate between reel and real life.,en
BBC News,Russia halts gas exports to Poland and Bulgaria amid war in Ukraine – BBC News,Russian energy giant Gazprom says it has halted gas exports to Poland and Bulgaria over the countries' refusal to pay for ...,ZELV_th4dG0,apocalypse now,UgydzI0ohKnR7pviLwZ4AaABAg,0,0,apocalypse now,en
BBC News,Russia halts gas exports to Poland and Bulgaria amid war in Ukraine – BBC News,Russian energy giant Gazprom says it has halted gas exports to Poland and Bulgaria over the countries' refusal to pay for ...,ZELV_th4dG0,Why did not do nothing,UgyQlimMSvZoyqxFbg94AaABAg,0,0,Why did not do nothing,en
BBC News,Russia halts gas exports to Poland and Bulgaria amid war in Ukraine – BBC News,Russian energy giant Gazprom says it has halted gas exports to Poland and Bulgaria over the countries' refusal to pay for ...,ZELV_th4dG0,"❤️🌟 In recent years, disasters have occurred frequently and anomalies have appeared one after another,You must confess your sins and repent,I hope that those who have not yet trusted in Jesus and God can trust in Jesus and God as soon as possible,Confess your sins and repent as soon as possible.2000 years ago, light came to the world,Jesus Christ came to the world.The Word became flesh and appeared before people's eyes.He was crucified for the sins of people.He was resurrected on the third day, and then He ascended to heaven and sat at the right hand of God. If you sincerely trust Jesus Christ and accept Him as the Savior of your life, you will receive the Holy Spirit.Then, you must obey the Holy Spirit, rely on the guidance of the Holy Spirit to act and behave, and be a person who pleases God.

But the fruit of the Spirit is love, joy, peace, forbearance, kindness, goodness, faithfulness, gentleness and self-control. Against such things there is no law. —Galatians 5 : 22 - 23 
Don’t delay, you should immediately trust Jesus Christ and God!",UgwlLWA8czH1sY_shb94AaABAg,0,0," In recent years, disasters have occurred frequently and anomalies have appeared one after another,You must confess your sins and repent,I hope that those who have not yet trusted in Jesus and God can trust in Jesus and God as soon as possible,Confess your sins and repent as soon as possible.2000 years ago, light came to the world,Jesus Christ came to the world.The Word became flesh and appeared before people's eyes.He was crucified for the sins of people.He was resurrected on the third day, and then He ascended to heaven and sat at the right hand of God. If you sincerely trust Jesus Christ and accept Him as the Savior of your life, you will receive the Holy Spirit.Then, you must obey the Holy Spirit, rely on the guidance of the Holy Spirit to act and behave, and be a person who pleases God.

But the fruit of the Spirit is love, joy, peace, forbearance, kindness, goodness, faithfulness, gentleness and self-control. Against such things there is no law. —Galatians 5 : 22 - 23 
Don’t delay, you should immediately trust Jesus Christ and God!",en
BBC News,Russia halts gas exports to Poland and Bulgaria amid war in Ukraine – BBC News,Russian energy giant Gazprom says it has halted gas exports to Poland and Bulgaria over the countries' refusal to pay for ...,ZELV_th4dG0,When your sanctions come back to bite your arse...😂😂😂😂💪🇬🇧❤️🇷🇺,Ugyc1YIDdk9wE_3Xed14AaABAg,2,5,When your sanctions come back to bite your arse...,en
BBC News,Russia halts gas exports to Poland and Bulgaria amid war in Ukraine – BBC News,Russian energy giant Gazprom says it has halted gas exports to Poland and Bulgaria over the countries' refusal to pay for ...,ZELV_th4dG0,Poland and Bulgaria should choose what's good for their people..,Ugx3gisG6yK55Mr_B6l4AaABAg,3,2,Poland and Bulgaria should choose what's good for their people..,en
BBC News,Russia halts gas exports to Poland and Bulgaria amid war in Ukraine – BBC News,Russian energy giant Gazprom says it has halted gas exports to Poland and Bulgaria over the countries' refusal to pay for ...,ZELV_th4dG0,Russia is just a big gas station. if it doesn't sell gas it doesn't do anything,UgxN7xNqHi7prL738FZ4AaABAg,0,0,Russia is just a big gas station. if it doesn't sell gas it doesn't do anything,en
BBC News,Russia halts gas exports to Poland and Bulgaria amid war in Ukraine – BBC News,Russian energy giant Gazprom says it has halted gas exports to Poland and Bulgaria over the countries' refusal to pay for ...,ZELV_th4dG0,Russia did the right thing!,UgxlRdjaDeQPPRKzG6N4AaABAg,3,10,Russia did the right thing!,en
BBC News,Russia halts gas exports to Poland and Bulgaria amid war in Ukraine – BBC News,Russian energy giant Gazprom says it has halted gas exports to Poland and Bulgaria over the countries' refusal to pay for ...,ZELV_th4dG0,West showing no sign of changing course.,Ugyrid-KvWNWnIf--Ip4AaABAg,2,1,West showing no sign of changing course.,en
BBC News,Russia halts gas exports to Poland and Bulgaria amid war in Ukraine – BBC News,Russian energy giant Gazprom says it has halted gas exports to Poland and Bulgaria over the countries' refusal to pay for ...,ZELV_th4dG0,Good.🧐 If they want to sanction and instigate a war then suffer the consequences. 💀,UgybFXp3AjPDogfcwbJ4AaABAg,8,9,Good. If they want to sanction and instigate a war then suffer the consequences. ,en
BBC News,Russia halts gas exports to Poland and Bulgaria amid war in Ukraine – BBC News,Russian energy giant Gazprom says it has halted gas exports to Poland and Bulgaria over the countries' refusal to pay for ...,ZELV_th4dG0,Europe was warned about this 10 years ago and they all ignored the warnings. EU is pathetic,Ugy1trFMuDbxBXArcAZ4AaABAg,1,1,Europe was warned about this 10 years ago and they all ignored the warnings. EU is pathetic,en
BBC News,Russia halts gas exports to Poland and Bulgaria amid war in Ukraine – BBC News,Russian energy giant Gazprom says it has halted gas exports to Poland and Bulgaria over the countries' refusal to pay for ...,ZELV_th4dG0,Mercedes and shultzgagon mad soon,UgxsB9znheJR8arFNe54AaABAg,1,0,Mercedes and shultzgagon mad soon,en
BBC News,Russia halts gas exports to Poland and Bulgaria amid war in Ukraine – BBC News,Russian energy giant Gazprom says it has halted gas exports to Poland and Bulgaria over the countries' refusal to pay for ...,ZELV_th4dG0,This can be solved if Biden opens up the pipe line outwest Alberta through the states to refineries then ship to Poland,Ugy8bKDCuQD40tjoWcN4AaABAg,7,3,This can be solved if Biden opens up the pipe line outwest Alberta through the states to refineries then ship to Poland,en
BBC News,Russia halts gas exports to Poland and Bulgaria amid war in Ukraine – BBC News,Russian energy giant Gazprom says it has halted gas exports to Poland and Bulgaria over the countries' refusal to pay for ...,ZELV_th4dG0,"And so) Europe and the United States have imposed sanctions. However, there are agreements and obligations between these countries and Russia. Since Europe and the United States cannot pay for gas in their own currencies, Russia offered them another option - to pay for supplies in Russian rubles. Those who refused do not receive gas. It's simple) I will add that if any of the parties that remain in the transactions receive less gas, then it is considered theft. Measures will be taken accordingly.",Ugyde7vLkGJix7oRGE54AaABAg,4,5,"And so) Europe and the United States have imposed sanctions. However, there are agreements and obligations between these countries and Russia. Since Europe and the United States cannot pay for gas in their own currencies, Russia offered them another option - to pay for supplies in Russian rubles. Those who refused do not receive gas. It's simple) I will add that if any of the parties that remain in the transactions receive less gas, then it is considered theft. Measures will be taken accordingly.",en
BBC News,Russia halts gas exports to Poland and Bulgaria amid war in Ukraine – BBC News,Russian energy giant Gazprom says it has halted gas exports to Poland and Bulgaria over the countries' refusal to pay for ...,ZELV_th4dG0,"MY FINANCIAL GOAL IS TO BE MAKING AT LEAST UP TO $1,000,000 EVERY YEAR BY INVESTING HEAVILY BOTH IN CRYPTO AND STOCK. I NEED GUIDIANCE. please comment below...",UgxJggB7L5IMEPFA2Ax4AaABAg,6,0,"MY FINANCIAL GOAL IS TO BE MAKING AT LEAST UP TO $1,000,000 EVERY YEAR BY INVESTING HEAVILY BOTH IN CRYPTO AND STOCK. I NEED GUIDIANCE. please comment below...",en
BBC News,Russia halts gas exports to Poland and Bulgaria amid war in Ukraine – BBC News,Russian energy giant Gazprom says it has halted gas exports to Poland and Bulgaria over the countries' refusal to pay for ...,ZELV_th4dG0,Why did they stop talking about Kramatorsk so quickly? The Ukrainian military killed many children and women there. The West has a short memory.,Ugz_X1AmCXPPN31CiXl4AaABAg,1,6,Why did they stop talking about Kramatorsk so quickly? The Ukrainian military killed many children and women there. The West has a short memory.,en
BBC News,Russia halts gas exports to Poland and Bulgaria amid war in Ukraine – BBC News,Russian energy giant Gazprom says it has halted gas exports to Poland and Bulgaria over the countries' refusal to pay for ...,ZELV_th4dG0,What happens if PUTIN destroyed AMERICA crypto data center and stock market data center,UgxFRpl4Wt5rT0LXmkV4AaABAg,0,0,What happens if PUTIN destroyed AMERICA crypto data center and stock market data center,en
BBC News,Russia halts gas exports to Poland and Bulgaria amid war in Ukraine – BBC News,Russian energy giant Gazprom says it has halted gas exports to Poland and Bulgaria over the countries' refusal to pay for ...,ZELV_th4dG0,first,UgxQ9LpKaf0JOYc-0TB4AaABAg,1,1,first,en
BBC News,Russia halts gas exports to Poland and Bulgaria amid war in Ukraine – BBC News,Russian energy giant Gazprom says it has halted gas exports to Poland and Bulgaria over the countries' refusal to pay for ...,ZELV_th4dG0,More crying,UgyuwxHOw3_PDnp8mqV4AaABAg,0,1,More crying,en
BBC News,Russia halts gas exports to Poland and Bulgaria amid war in Ukraine – BBC News,Russian energy giant Gazprom says it has halted gas exports to Poland and Bulgaria over the countries' refusal to pay for ...,ZELV_th4dG0,We read England history i think no there lose of England. But i think history England❌❌❌On Ukraine,Ugw30OARNYS3c_JuDuR4AaABAg,0,0,We read England history i think no there lose of England. But i think history EnglandOn Ukraine,en
BBC News,Russia halts gas exports to Poland and Bulgaria amid war in Ukraine – BBC News,Russian energy giant Gazprom says it has halted gas exports to Poland and Bulgaria over the countries' refusal to pay for ...,ZELV_th4dG0,Who in his right mind would ever give free resources  ? They refused 2 proposals from Russia  ..... enjoy,UgymLRZUP9lWyuH469B4AaABAg,0,5,Who in his right mind would ever give free resources  ? They refused 2 proposals from Russia  ..... enjoy,en
BBC News,Russia halts gas exports to Poland and Bulgaria amid war in Ukraine – BBC News,Russian energy giant Gazprom says it has halted gas exports to Poland and Bulgaria over the countries' refusal to pay for ...,ZELV_th4dG0,Sweden or Finland  any first Lady  i love she please you one married me,UgwO_Ly-3HccRhrY1jJ4AaABAg,2,1,Sweden or Finland  any first Lady  i love she please you one married me,en
BBC News,Russia halts gas exports to Poland and Bulgaria amid war in Ukraine – BBC News,Russian energy giant Gazprom says it has halted gas exports to Poland and Bulgaria over the countries' refusal to pay for ...,ZELV_th4dG0,Russia really are a lovely nation !!,UgyzwzvHIC9rweypSOt4AaABAg,6,16,Russia really are a lovely nation !!,en
BBC News,Russia halts gas exports to Poland and Bulgaria amid war in Ukraine – BBC News,Russian energy giant Gazprom says it has halted gas exports to Poland and Bulgaria over the countries' refusal to pay for ...,ZELV_th4dG0,americ president broking economik in americ and europ!,UgxeejWunLRytr_UG6x4AaABAg,0,0,americ president broking economik in americ and europ!,en
BBC News,Russia halts gas exports to Poland and Bulgaria amid war in Ukraine – BBC News,Russian energy giant Gazprom says it has halted gas exports to Poland and Bulgaria over the countries' refusal to pay for ...,ZELV_th4dG0,Anna and Elsa will be happy this year,UgyJN_pP2ysfPF-fUd14AaABAg,0,0,Anna and Elsa will be happy this year,en
BBC News,Russia halts gas exports to Poland and Bulgaria amid war in Ukraine – BBC News,Russian energy giant Gazprom says it has halted gas exports to Poland and Bulgaria over the countries' refusal to pay for ...,ZELV_th4dG0,"Poland and Bulgaria: we opened our lands to smuggle weapons to Ukraine to fight Russia, but cutting off Russian gas is unjustified.. 🤔
Ok, let me explain, all the rest of Europe governments, expect this to happen to you too.. and the US will not help you! 
It's unfortunate for us the citizens of Europe, but this is not a small weakened country.. and you dont play aggressive like that with it... 🤦🏻‍♂️",UgzX-wxd31GZL8S0oIV4AaABAg,8,8,"Poland and Bulgaria: we opened our lands to smuggle weapons to Ukraine to fight Russia, but cutting off Russian gas is unjustified.. 
Ok, let me explain, all the rest of Europe governments, expect this to happen to you too.. and the US will not help you! 
It's unfortunate for us the citizens of Europe, but this is not a small weakened country.. and you dont play aggressive like that with it... ",en
BBC News,Russia halts gas exports to Poland and Bulgaria amid war in Ukraine – BBC News,Russian energy giant Gazprom says it has halted gas exports to Poland and Bulgaria over the countries' refusal to pay for ...,ZELV_th4dG0,Please help us to evacuate our wounded soldiers from Azovstal bunker in Mariupol!!! Please organise protests in your countries and demand Dunkirk Evacuation for our heroes!   WE REALLY NEED YOUR HELP,Ugx8stVITzIyoW2-GHt4AaABAg,4,1,Please help us to evacuate our wounded soldiers from Azovstal bunker in Mariupol!!! Please organise protests in your countries and demand Dunkirk Evacuation for our heroes!   WE REALLY NEED YOUR HELP,en
BBC News,Russia halts gas exports to Poland and Bulgaria amid war in Ukraine – BBC News,Russian energy giant Gazprom says it has halted gas exports to Poland and Bulgaria over the countries' refusal to pay for ...,ZELV_th4dG0,So Poland and Bulgaria paid in euros. Which is a worthless currency in Russia. Seriously why is this News when its self inflicted. Don't pay your Gas Bill you get cut off.,UgxL7SEQxcr6YBnj8yN4AaABAg,2,3,So Poland and Bulgaria paid in euros. Which is a worthless currency in Russia. Seriously why is this News when its self inflicted. Don't pay your Gas Bill you get cut off.,en
BBC News,Russia halts gas exports to Poland and Bulgaria amid war in Ukraine – BBC News,Russian energy giant Gazprom says it has halted gas exports to Poland and Bulgaria over the countries' refusal to pay for ...,ZELV_th4dG0,Good decision Russia..,UgyNpMXRm2Mx81btmch4AaABAg,1,8,Good decision Russia..,en
BBC News,Russia halts gas exports to Poland and Bulgaria amid war in Ukraine – BBC News,Russian energy giant Gazprom says it has halted gas exports to Poland and Bulgaria over the countries' refusal to pay for ...,ZELV_th4dG0,"Not related to this story, but BBC can you stop shit talking about South Korea? You always make it sound like Korea is the worst country in the world. Why is it that you always criticize South Korea? You never say anything positive just always criticism? I know our country isn't perfect but can you please stop for once. It's even worse when you don't even fact check and use anecdotal or just plain wrong information.",Ugz1Y_NcUZXiV4xk2uZ4AaABAg,1,0,"Not related to this story, but BBC can you stop shit talking about South Korea? You always make it sound like Korea is the worst country in the world. Why is it that you always criticize South Korea? You never say anything positive just always criticism? I know our country isn't perfect but can you please stop for once. It's even worse when you don't even fact check and use anecdotal or just plain wrong information.",en
BBC News,Russia halts gas exports to Poland and Bulgaria amid war in Ukraine – BBC News,Russian energy giant Gazprom says it has halted gas exports to Poland and Bulgaria over the countries' refusal to pay for ...,ZELV_th4dG0,Which ten EU10 countries that Bloomberg reporting to have agreed to pay in Rubles? Media need to tell which countries agreed so we all know the war funding members of EU.,UgwqDlMHn6vm-sKrxnV4AaABAg,1,0,Which ten EU10 countries that Bloomberg reporting to have agreed to pay in Rubles? Media need to tell which countries agreed so we all know the war funding members of EU.,en
BBC News,Russia halts gas exports to Poland and Bulgaria amid war in Ukraine – BBC News,Russian energy giant Gazprom says it has halted gas exports to Poland and Bulgaria over the countries' refusal to pay for ...,ZELV_th4dG0,Russia already won..,UgyZbt_eC55RYPw5szp4AaABAg,2,5,Russia already won..,en
BBC News,Russia halts gas exports to Poland and Bulgaria amid war in Ukraine – BBC News,Russian energy giant Gazprom says it has halted gas exports to Poland and Bulgaria over the countries' refusal to pay for ...,ZELV_th4dG0,You want Russian Gas.....Pay for it in Russian money  !!!,Ugy3uOcjPfPIRUU_Gfd4AaABAg,5,14,You want Russian Gas.....Pay for it in Russian money  !!!,en
BBC News,Russia halts gas exports to Poland and Bulgaria amid war in Ukraine – BBC News,Russian energy giant Gazprom says it has halted gas exports to Poland and Bulgaria over the countries' refusal to pay for ...,ZELV_th4dG0,"To all the europeans,the US will not help you guys.",UgyNpyVl7SYpmndGI5l4AaABAg,1,2,"To all the europeans,the US will not help you guys.",en
BBC News,Russia halts gas exports to Poland and Bulgaria amid war in Ukraine – BBC News,Russian energy giant Gazprom says it has halted gas exports to Poland and Bulgaria over the countries' refusal to pay for ...,ZELV_th4dG0,Can we trade biden for Putin?? We need a strong leader,UgxmMwAHQr-pHpdKU-V4AaABAg,0,2,Can we trade biden for Putin?? We need a strong leader,en
BBC News,Russia halts gas exports to Poland and Bulgaria amid war in Ukraine – BBC News,Russian energy giant Gazprom says it has halted gas exports to Poland and Bulgaria over the countries' refusal to pay for ...,ZELV_th4dG0,Russia is right on this Poland should’ve know the consequences when you help his enemy #withstandwithrussia,UgzU5WZ-hl633qNZVTV4AaABAg,1,5,Russia is right on this Poland should’ve know the consequences when you help his enemy #withstandwithrussia,en
